245,ENST00000367188,Iwasaki16_SRR2075929,65,107,0.12,8.14,2.24,0.25,0.99,0.28,0.16
246,ENST00000367188,Crappe15_SRR1333394,133,1176,0.64,3.04,2.24,0.09,0.99,0.74,0.1
247,ENST00000367188,Crappe15_SRR1333393,261,589,0.16,9.44,2.23,0.29,0.98,0.24,0.08
248,ENST00000367188,Sidrauski15_SRR1795427,94,508,0.39,5.05,2.26,0.16,1.0,0.45,0.06
249,ENST00000367188,Sidrauski15_SRR1795426,41,256,0.45,4.46,2.25,0.14,0.99,0.5,0.05
250,ENST00000367188,Sidrauski15_SRR1795425,64,361,0.41,4.86,2.24,0.15,0.99,0.46,0.05
251,ENST00000367188,Sidrauski15_SRR1795429,38,209,0.4,4.99,2.26,0.15,1.0,0.45,0.05
252,ENST00000367188,Sidrauski15_SRR1795428,51,277,0.4,5.01,2.25,0.15,0.99,0.45,0.05
253,ENST00000367188,Sidrauski15_SRR1795440,38,229,0.44,4.6,2.24,0.14,0.99,0.49,0.05
254,ENST00000367188,Sidrauski15_SRR1795436,35,129,0.27,6.9,2.25,0.21,0.99,0.33,0.06
255,ENST00000367188,Sidrauski15_SRR1795437,61,287,0.34,5.58,2.23,0.17,0.99,0.4,0.06
256,ENST00000367188,Sidrauski15_SRR1795430,23,152,0.48,4.25,2.25,0.13,0.99,0.53,0.05
257,ENST00000367188,Sidrauski15_SRR1795431,55,259,0.34,5.63,2.23,0.17,0.98,0.4,0.06
258,ENST00000367188,Sidrauski15_SRR1795432,15,157,0.76,2.81,2.25,0.09,0.99,0.8,0.04
259,ENST00000367188,Sidrauski15_SRR1795433,44,340,0.56,3.69,2.26,0.11,1.0,0.61,0.05
260,ENST00000367188,Sidrauski15_SRR1795434,44,213,0.35,5.47,2.22,0.17,0.98,0.41,0.06
261,ENST00000367188,Sidrauski15_SRR1795435,28,188,0.49,4.16,2.24,0.13,0.99,0.54,0.05
262,ENST00000367188,Sidrauski15_SRR1795438,42,251,0.44,4.63,2.25,0.14,0.99,0.49,0.05
263,ENST00000367188,Sidrauski15_SRR1795439,60,346,0.42,4.77,2.26,0.15,1.0,0.47,0.05
264,ENST00000367188,Tirosh15_SRR2064017,98,250,0.19,8.86,2.25,0.27,1.0,0.25,0.06
265,ENST00000367188,Tirosh15_SRR2064018,80,308,0.28,6.54,2.26,0.2,1.0,0.35,0.07
266,ENST00000367188,Tirosh15_SRR2064019,128,414,0.24,7.53,2.25,0.23,1.0,0.3,0.06
267,ENST00000367188,Tirosh15_SRR2064021,82,403,0.36,5.27,2.23,0.16,0.99,0.42,0.06
268,ENST00000367188,Tirosh15_SRR2064020,119,433,0.27,6.76,2.25,0.21,0.99,0.33,0.06
269,ENST00000367188,Tirosh15_SRR2064023,83,382,0.34,5.56,2.22,0.17,0.98,0.4,0.06
270,ENST00000367188,Tirosh15_SRR2064022,79,351,0.32,5.82,2.24,0.18,0.99,0.38,0.06
271,ENST00000367188,Cenik15_SRR1803188,64,298,0.34,5.55,2.2,0.17,0.97,0.4,0.06
272,ENST00000367188,Cenik15_SRR1803182,175,849,0.35,5.46,2.23,0.17,0.99,0.41,0.06
273,ENST00000367188,Cenik15_SRR1803183,66,335,0.37,5.1,2.18,0.16,0.96,0.43,0.06
274,ENST00000367188,Cenik15_SRR1803180,12,94,0.57,3.52,2.22,0.11,0.98,0.63,0.06
275,ENST00000367188,Cenik15_SRR1803181,101,488,0.35,5.51,2.24,0.17,0.99,0.41,0.06
276,ENST00000367188,Cenik15_SRR1803186,32,126,0.29,6.24,2.21,0.19,0.98,0.35,0.06
277,ENST00000367188,Cenik15_SRR1803187,43,190,0.32,5.98,2.26,0.18,1.0,0.38,0.06
278,ENST00000367188,Cenik15_SRR1803184,41,139,0.25,7.29,2.26,0.22,1.0,0.31,0.06
279,ENST00000367188,Cenik15_SRR1803185,37,170,0.33,5.76,2.24,0.18,0.99,0.39,0.06
280,ENST00000367188,Cenik15_SRR1803179,84,593,0.51,3.93,2.23,0.12,0.99,0.57,0.06
281,ENST00000367188,Cenik15_SRR1803178,31,168,0.39,5.04,2.26,0.15,1.0,0.45,0.06
282,ENST00000367188,Cenik15_SRR1803177,9,39,0.32,6.1,2.26,0.19,1.0,0.37,0.05
283,ENST00000367188,Cenik15_SRR1803176,99,520,0.38,5.16,2.26,0.16,1.0,0.44,0.06
284,ENST00000367188,Cenik15_SRR1803175,152,633,0.3,6.21,2.26,0.19,1.0,0.36,0.06
285,ENST00000367188,Cenik15_SRR1803174,66,254,0.28,6.61,2.22,0.2,0.98,0.34,0.06
286,ENST00000367188,Cenik15_SRR1803159,38,357,0.68,3.08,2.26,0.09,1.0,0.73,0.05
287,ENST00000367188,Cenik15_SRR1803158,92,610,0.48,4.19,2.26,0.13,1.0,0.54,0.06
288,ENST00000367188,Cenik15_SRR1803171,23,123,0.39,4.99,2.25,0.15,0.99,0.45,0.06
289,ENST00000367188,Cenik15_SRR1803170,45,261,0.42,4.63,2.2,0.14,0.97,0.48,0.06
290,ENST00000367188,Cenik15_SRR1803155,276,1956,0.52,3.93,2.25,0.12,0.99,0.57,0.05
291,ENST00000367188,Cenik15_SRR1803154,39,183,0.34,5.69,2.25,0.17,0.99,0.4,0.06
292,ENST00000367188,Cenik15_SRR1803157,46,432,0.68,3.07,2.24,0.09,0.99,0.73,0.05
293,ENST00000367188,Cenik15_SRR1803156,25,139,0.41,4.9,2.25,0.15,0.99,0.46,0.05
294,ENST00000367188,Cenik15_SRR1803151,96,533,0.4,4.87,2.23,0.15,0.99,0.46,0.06
295,ENST00000367188,Cenik15_SRR1803150,13,81,0.45,4.23,2.16,0.13,0.95,0.51,0.06
296,ENST00000367188,Cenik15_SRR1803153,125,442,0.26,7.01,2.25,0.22,0.99,0.32,0.06
297,ENST00000367188,Cenik15_SRR1803152,99,364,0.27,6.9,2.25,0.21,0.99,0.33,0.06
298,ENST00000367188,Cenik15_SRR1803191,138,581,0.31,6.05,2.21,0.19,0.98,0.37,0.06
299,ENST00000367188,Cenik15_SRR1803190,106,581,0.4,4.94,2.23,0.15,0.98,0.45,0.05
300,ENST00000367188,Cenik15_SRR1803193,14,37,0.19,8.76,2.26,0.27,1.0,0.26,0.07
301,ENST00000367188,Cenik15_SRR1803192,22,119,0.39,4.68,2.19,0.14,0.97,0.47,0.08
302,ENST00000367188,Cenik15_SRR1803195,7,39,0.41,4.85,2.26,0.15,1.0,0.47,0.06
303,ENST00000367188,Cenik15_SRR1803173,124,516,0.3,6.12,2.2,0.19,0.97,0.36,0.06
304,ENST00000367188,Cenik15_SRR1803165,31,131,0.31,6.01,2.21,0.18,0.98,0.37,0.06
305,ENST00000367188,Cenik15_SRR1803160,49,534,0.79,2.68,2.25,0.08,0.99,0.84,0.05
306,ENST00000367188,Cenik15_SRR1803161,28,85,0.22,7.92,2.21,0.24,0.98,0.28,0.06
307,ENST00000367188,Cenik15_SRR1803162,34,102,0.22,8.14,2.26,0.25,1.0,0.28,0.06
308,ENST00000367188,Cenik15_SRR1803163,8,65,0.59,3.43,2.2,0.11,0.97,0.64,0.05
309,ENST00000367188,Cenik15_SRR1803164,47,128,0.2,8.64,2.25,0.27,0.99,0.26,0.06
310,ENST00000367188,Cenik15_SRR1803166,41,146,0.26,7.02,2.22,0.22,0.98,0.32,0.06
311,ENST00000367188,Cenik15_SRR1803148,51,344,0.49,4.14,2.24,0.13,0.99,0.54,0.05
312,ENST00000367188,Cenik15_SRR1803149,12,59,0.36,5.21,2.23,0.16,0.98,0.43,0.07
313,ENST00000367188,Cenik15_SRR1803146,111,564,0.37,5.24,2.23,0.16,0.99,0.43,0.06
314,ENST00000367188,Cenik15_SRR1803147,22,107,0.35,5.38,2.2,0.17,0.97,0.41,0.06
315,ENST00000367188,Cenik15_SRR1803167,43,268,0.45,4.35,2.23,0.13,0.99,0.51,0.06
316,ENST00000367188,Cenik15_SRR1803168,32,125,0.28,6.63,2.26,0.2,1.0,0.34,0.06
317,ENST00000367188,Cenik15_SRR1803172,31,124,0.29,6.31,2.23,0.19,0.98,0.35,0.06
318,ENST00000367188,Cenik15_SRR1803169,32,167,0.38,5.18,2.26,0.16,1.0,0.44,0.06
319,ENST00000367188,Zur16_SRR2536856,171,823,0.35,5.58,2.26,0.17,1.0,0.41,0.06
320,ENST00000367188,Zur16_SRR2536857,163,958,0.43,4.72,2.26,0.15,1.0,0.48,0.05
321,ENST00000367188,Zur16_SRR2536858,47,213,0.33,5.88,2.26,0.18,1.0,0.38,0.05
322,ENST00000367188,Zur16_SRR2536859,53,233,0.32,6.03,2.26,0.19,1.0,0.37,0.05
323,ENST00000367188,Zur16_SRR2536838,79,265,0.24,7.47,2.26,0.23,1.0,0.3,0.06
324,ENST00000367188,Zur16_SRR2536839,121,395,0.24,7.6,2.25,0.23,0.99,0.3,0.06
325,ENST00000367188,Zur16_SRR2536863,36,384,0.78,2.78,2.26,0.09,1.0,0.81,0.03
326,ENST00000367188,Zur16_SRR2536862,41,188,0.33,5.83,2.26,0.18,1.0,0.39,0.06
327,ENST00000367188,Zur16_SRR2536846,10,109,0.79,2.67,2.26,0.08,1.0,0.85,0.06
328,ENST00000367188,Zur16_SRR2536845,19,335,1.28,1.7,2.26,0.05,1.0,1.33,0.05
329,ENST00000367188,Zur16_SRR2536844,24,308,0.94,2.31,2.26,0.07,1.0,0.98,0.04
330,ENST00000367188,Zur16_SRR2536843,21,322,1.12,1.94,2.26,0.06,1.0,1.16,0.04
331,ENST00000367188,Zur16_SRR2536842,31,339,0.8,2.61,2.26,0.08,1.0,0.87,0.07
332,ENST00000367188,Zur16_SRR2536841,16,82,0.37,5.31,2.26,0.16,1.0,0.43,0.06
333,ENST00000367188,Zur16_SRR2536840,39,140,0.26,7.05,2.25,0.22,0.99,0.32,0.06
334,ENST00000367188,Zur16_SRR2536865,39,395,0.74,2.92,2.26,0.09,1.0,0.77,0.03
335,ENST00000367188,Zur16_SRR2536864,34,370,0.79,2.74,2.26,0.08,1.0,0.82,0.03
336,ENST00000367188,Zur16_SRR2536867,23,172,0.54,3.84,2.26,0.12,1.0,0.59,0.05
337,ENST00000367188,Zur16_SRR2536866,36,381,0.77,2.81,2.26,0.09,1.0,0.8,0.03
338,ENST00000367188,Zur16_SRR2536861,50,216,0.31,6.05,2.23,0.19,0.99,0.37,0.06
339,ENST00000367188,Zur16_SRR2536860,57,223,0.29,6.58,2.25,0.2,1.0,0.34,0.05
340,ENST00000367188,Zhang17_SRR6327777,25,385,1.12,1.74,1.97,0.05,0.87,1.13,0.01
341,ENST00000367188,Zhang17_SRR5227449,52,534,0.75,2.2,1.7,0.07,0.75,0.77,0.02
342,ENST00000367188,Zhang17_SRR5227448,132,502,0.28,6.74,2.25,0.21,1.0,0.33,0.05
343,ENST00000367188,Li17_SRR5882586,89,142,0.12,10.46,2.17,0.32,0.96,0.21,0.09
344,ENST00000367188,Oh16_SRR2096965,51,198,0.28,6.61,2.24,0.2,0.99,0.34,0.06
345,ENST00000367188,Oh16_SRR2096964,91,437,0.35,5.57,2.24,0.17,0.99,0.4,0.05
346,ENST00000367188,Oh16_SRR2096967,30,51,0.12,11.35,2.1,0.35,0.93,0.19,0.07
347,ENST00000367188,Oh16_SRR2096966,36,149,0.3,6.27,2.25,0.19,0.99,0.36,0.06
348,ENST00000367188,Oh16_SRR2096972,28,110,0.29,6.6,2.26,0.2,1.0,0.34,0.05
349,ENST00000367188,Oh16_SRR2096973,13,32,0.18,9.2,2.26,0.28,1.0,0.25,0.07
350,ENST00000367188,Oh16_SRR2096970,58,263,0.33,5.84,2.25,0.18,1.0,0.39,0.06
351,ENST00000367188,Oh16_SRR2096971,44,154,0.26,7.2,2.25,0.22,0.99,0.31,0.05
352,ENST00000367188,Oh16_SRR2096969,21,32,0.11,11.02,2.07,0.34,0.91,0.19,0.08
353,ENST00000367188,Oh16_SRR2096968,15,20,0.1,13.56,2.16,0.42,0.95,0.16,0.06
354,ENST00000367188,Oh16_SRR2096975,33,66,0.15,9.76,2.13,0.3,0.94,0.22,0.07
355,ENST00000367188,Oh16_SRR2096974,30,37,0.09,14.15,2.2,0.43,0.97,0.16,0.07
356,ENST00000367188,LoayzaPuch16_SRR2873688,16,35,0.16,10.21,2.26,0.31,1.0,0.22,0.06
357,ENST00000367188,LoayzaPuch16_SRR2873687,15,78,0.38,5.25,2.26,0.16,1.0,0.43,0.05
358,ENST00000367188,LoayzaPuch16_SRR2873686,49,202,0.3,6.28,2.26,0.19,1.0,0.36,0.06
359,ENST00000367188,Khajuria18_SRR4450327,40,127,0.23,7.66,2.26,0.24,1.0,0.3,0.07
360,ENST00000367188,Khajuria18_SRR4450332,50,118,0.17,9.69,2.26,0.3,1.0,0.23,0.06
361,ENST00000367188,Khajuria18_SRR4450329,24,82,0.25,7.37,2.26,0.23,1.0,0.31,0.06
362,ENST00000367188,Khajuria18_SRR4450328,71,192,0.2,8.4,2.25,0.26,0.99,0.27,0.07
363,ENST00000367188,Khajuria18_SRR4450331,98,171,0.13,11.86,2.26,0.36,1.0,0.19,0.06
364,ENST00000367188,Khajuria18_SRR4450330,19,141,0.54,3.82,2.26,0.12,1.0,0.59,0.05
