,transcript,file,orf_count,cds_count,ratio,prob_uORF_init_rpb,prob_cds_init_rpb,prob_uORF_init_raw,prob_cds_init_raw,initiation_ratio,ratio_diff_init_minus_full
238,ENST00000372134,Calviello16_SRR2433794,656,9521,2.98,0.65,1.86,0.07,1.0,2.86,-0.12
239,ENST00000372134,Guo14_SRR1598975,661,13262,4.12,0.47,1.86,0.05,1.0,3.96,-0.16
240,ENST00000372134,Guo14_SRR1598971,69,1433,4.27,0.45,1.86,0.05,1.0,4.13,-0.14
241,ENST00000372134,Guo14_SRR1598981,113,3280,5.96,0.33,1.86,0.03,1.0,5.64,-0.32
242,ENST00000372134,Andreev_I_series_I4_mechanotranslation_ribo,1000,24890,5.11,0.38,1.85,0.04,0.99,4.87,-0.24
243,ENST00000372134,Andreev_I_series_I1_mechanotranslation_ribo,1093,22849,4.29,0.46,1.86,0.05,1.0,4.04,-0.25
244,ENST00000372134,Andreev_I_series_I3_mechanotranslation_ribo,958,24600,5.27,0.37,1.86,0.04,1.0,5.03,-0.24
245,ENST00000372134,Andreev_I_series_I2_mechanotranslation_ribo,1138,24766,4.47,0.44,1.86,0.05,1.0,4.23,-0.24
246,ENST00000372134,Kirchner17_SRR2818787,2465,3889,0.32,3.95,1.85,0.41,0.99,0.47,0.15
247,ENST00000372134,Kirchner17_SRR2818791,972,1345,0.28,4.16,1.77,0.43,0.95,0.43,0.15
248,ENST00000372134,Kirchner17_SRR2818789,2847,5973,0.43,3.18,1.79,0.33,0.96,0.56,0.13
249,ENST00000372134,Iwasaki16_SRR2075937,157,1385,1.81,1.05,1.86,0.11,1.0,1.77,-0.04
250,ENST00000372134,Iwasaki16_SRR2075936,169,2156,2.62,0.73,1.86,0.08,1.0,2.55,-0.07
251,ENST00000372134,Iwasaki16_SRR2075939,10,77,1.58,1.17,1.86,0.12,1.0,1.59,0.01
252,ENST00000372134,Iwasaki16_SRR2075938,62,746,2.47,0.79,1.86,0.08,1.0,2.35,-0.12
253,ENST00000372134,Iwasaki16_SRR2075926,127,1130,1.83,1.05,1.86,0.11,1.0,1.77,-0.06
254,ENST00000372134,Iwasaki16_SRR2075927,150,928,1.27,1.48,1.86,0.15,1.0,1.26,-0.01
255,ENST00000372134,Iwasaki16_SRR2075925,118,1562,2.72,0.72,1.86,0.07,1.0,2.58,-0.14
256,ENST00000372134,Iwasaki16_SRR2075928,46,157,0.7,2.56,1.86,0.26,1.0,0.73,0.03
257,ENST00000372134,Iwasaki16_SRR2075929,167,315,0.39,3.88,1.86,0.4,1.0,0.48,0.09
258,ENST00000372134,Crappe15_SRR1333394,4940,7790,0.32,3.89,1.86,0.4,1.0,0.48,0.16
259,ENST00000372134,Crappe15_SRR1333393,1534,3620,0.48,3.0,1.86,0.31,1.0,0.62,0.14
260,ENST00000372134,Sidrauski15_SRR1795427,710,5241,1.52,1.25,1.86,0.13,1.0,1.49,-0.03
261,ENST00000372134,Sidrauski15_SRR1795426,363,2576,1.46,1.31,1.86,0.14,1.0,1.42,-0.04
262,ENST00000372134,Sidrauski15_SRR1795425,639,4184,1.34,1.42,1.86,0.15,1.0,1.31,-0.03
263,ENST00000372134,Sidrauski15_SRR1795429,236,1884,1.64,1.17,1.86,0.12,1.0,1.59,-0.05
264,ENST00000372134,Sidrauski15_SRR1795428,418,2924,1.44,1.32,1.86,0.14,1.0,1.41,-0.03
265,ENST00000372134,Sidrauski15_SRR1795440,288,2403,1.71,1.13,1.86,0.12,1.0,1.65,-0.06
266,ENST00000372134,Sidrauski15_SRR1795436,258,1080,0.86,2.2,1.86,0.23,1.0,0.85,-0.01
267,ENST00000372134,Sidrauski15_SRR1795437,336,2918,1.78,1.09,1.85,0.11,0.99,1.7,-0.08
268,ENST00000372134,Sidrauski15_SRR1795430,249,1656,1.37,1.39,1.86,0.14,1.0,1.34,-0.03
269,ENST00000372134,Sidrauski15_SRR1795431,406,2775,1.4,1.34,1.86,0.14,1.0,1.39,-0.01
270,ENST00000372134,Sidrauski15_SRR1795432,242,1643,1.39,1.36,1.86,0.14,1.0,1.37,-0.02
271,ENST00000372134,Sidrauski15_SRR1795433,555,1989,0.74,2.49,1.86,0.26,1.0,0.75,0.01
272,ENST00000372134,Sidrauski15_SRR1795434,408,1530,0.77,2.4,1.86,0.25,1.0,0.78,0.01
273,ENST00000372134,Sidrauski15_SRR1795435,263,1240,0.97,1.95,1.86,0.2,1.0,0.95,-0.02
274,ENST00000372134,Sidrauski15_SRR1795438,267,2308,1.78,1.08,1.86,0.11,1.0,1.72,-0.06
275,ENST00000372134,Sidrauski15_SRR1795439,480,3393,1.45,1.33,1.86,0.14,1.0,1.4,-0.05
276,ENST00000372134,Tirosh15_SRR2064017,634,1709,0.55,2.9,1.86,0.3,1.0,0.64,0.09
277,ENST00000372134,Tirosh15_SRR2064018,630,2451,0.8,2.16,1.86,0.22,1.0,0.86,0.06
278,ENST00000372134,Tirosh15_SRR2064019,759,2887,0.78,2.28,1.86,0.24,1.0,0.82,0.04
279,ENST00000372134,Tirosh15_SRR2064021,655,2711,0.85,2.1,1.86,0.22,1.0,0.89,0.04
280,ENST00000372134,Tirosh15_SRR2064020,908,3684,0.83,2.09,1.86,0.22,1.0,0.89,0.06
281,ENST00000372134,Tirosh15_SRR2064023,1021,4413,0.89,2.0,1.86,0.21,1.0,0.93,0.04
282,ENST00000372134,Tirosh15_SRR2064022,1119,5153,0.95,1.91,1.86,0.2,1.0,0.97,0.02
283,ENST00000372134,Cenik15_SRR1803188,37,1819,10.1,0.2,1.86,0.02,1.0,9.3,-0.8
284,ENST00000372134,Cenik15_SRR1803182,210,4641,4.54,0.43,1.86,0.04,1.0,4.33,-0.21
285,ENST00000372134,Cenik15_SRR1803183,63,3116,10.16,0.19,1.86,0.02,0.99,9.79,-0.37
286,ENST00000372134,Cenik15_SRR1803180,38,630,3.41,0.56,1.86,0.06,1.0,3.32,-0.09
287,ENST00000372134,Cenik15_SRR1803181,290,3914,2.77,0.68,1.86,0.07,1.0,2.74,-0.03
288,ENST00000372134,Cenik15_SRR1803186,25,1069,8.78,0.22,1.86,0.02,1.0,8.45,-0.33
289,ENST00000372134,Cenik15_SRR1803187,48,1211,5.18,0.37,1.85,0.04,0.99,5.0,-0.18
290,ENST00000372134,Cenik15_SRR1803184,55,720,2.69,0.7,1.86,0.07,1.0,2.66,-0.03
291,ENST00000372134,Cenik15_SRR1803185,84,837,2.05,0.91,1.86,0.09,1.0,2.04,-0.01
292,ENST00000372134,Cenik15_SRR1803179,169,3304,4.02,0.48,1.86,0.05,1.0,3.88,-0.14
293,ENST00000372134,Cenik15_SRR1803178,44,757,3.53,0.54,1.86,0.06,1.0,3.44,-0.09
294,ENST00000372134,Cenik15_SRR1803177,16,260,3.34,0.57,1.86,0.06,1.0,3.26,-0.08
295,ENST00000372134,Cenik15_SRR1803176,169,3153,3.83,0.5,1.86,0.05,1.0,3.72,-0.11
296,ENST00000372134,Cenik15_SRR1803175,196,4257,4.46,0.43,1.86,0.04,1.0,4.33,-0.13
297,ENST00000372134,Cenik15_SRR1803174,75,1454,3.98,0.49,1.86,0.05,1.0,3.8,-0.18
298,ENST00000372134,Cenik15_SRR1803159,95,1234,2.67,0.71,1.86,0.07,1.0,2.62,-0.05
299,ENST00000372134,Cenik15_SRR1803158,169,2948,3.58,0.54,1.86,0.06,1.0,3.44,-0.14
300,ENST00000372134,Cenik15_SRR1803171,59,723,2.52,0.75,1.86,0.08,1.0,2.48,-0.04
301,ENST00000372134,Cenik15_SRR1803170,45,1260,5.75,0.34,1.86,0.04,1.0,5.47,-0.28
302,ENST00000372134,Cenik15_SRR1803155,579,11499,4.08,0.48,1.86,0.05,1.0,3.88,-0.2
303,ENST00000372134,Cenik15_SRR1803154,50,956,3.93,0.49,1.86,0.05,1.0,3.8,-0.13
304,ENST00000372134,Cenik15_SRR1803157,99,2281,4.73,0.41,1.86,0.04,1.0,4.54,-0.19
305,ENST00000372134,Cenik15_SRR1803156,51,1013,4.08,0.47,1.86,0.05,1.0,3.96,-0.12
306,ENST00000372134,Cenik15_SRR1803151,143,3784,5.44,0.36,1.86,0.04,1.0,5.17,-0.27
307,ENST00000372134,Cenik15_SRR1803150,6,627,21.46,0.09,1.86,0.01,1.0,20.67,-0.79
308,ENST00000372134,Cenik15_SRR1803153,65,2087,6.59,0.3,1.86,0.03,1.0,6.2,-0.39
309,ENST00000372134,Cenik15_SRR1803152,119,2548,4.4,0.44,1.86,0.05,1.0,4.23,-0.17
310,ENST00000372134,Cenik15_SRR1803191,119,3940,6.8,0.29,1.86,0.03,1.0,6.41,-0.39
311,ENST00000372134,Cenik15_SRR1803190,110,3756,7.01,0.28,1.86,0.03,1.0,6.64,-0.37
312,ENST00000372134,Cenik15_SRR1803192,12,662,11.33,0.17,1.86,0.02,1.0,10.94,-0.39
313,ENST00000372134,Cenik15_SRR1803195,11,133,2.48,0.76,1.86,0.08,1.0,2.45,-0.03
314,ENST00000372134,Cenik15_SRR1803173,59,2896,10.08,0.19,1.86,0.02,1.0,9.79,-0.29
315,ENST00000372134,Cenik15_SRR1803165,45,725,3.31,0.57,1.86,0.06,1.0,3.26,-0.05
316,ENST00000372134,Cenik15_SRR1803160,126,2488,4.06,0.48,1.86,0.05,1.0,3.88,-0.18
317,ENST00000372134,Cenik15_SRR1803161,26,487,3.85,0.5,1.86,0.05,1.0,3.72,-0.13
318,ENST00000372134,Cenik15_SRR1803162,36,607,3.46,0.55,1.86,0.06,1.0,3.38,-0.08
319,ENST00000372134,Cenik15_SRR1803163,6,366,12.53,0.16,1.85,0.02,0.99,11.56,-0.97
320,ENST00000372134,Cenik15_SRR1803164,22,619,5.78,0.34,1.86,0.03,1.0,5.47,-0.31
321,ENST00000372134,Cenik15_SRR1803166,69,1417,4.22,0.46,1.86,0.05,1.0,4.04,-0.18
322,ENST00000372134,Cenik15_SRR1803148,66,2187,6.81,0.29,1.86,0.03,1.0,6.41,-0.4
323,ENST00000372134,Cenik15_SRR1803149,12,578,9.89,0.2,1.86,0.02,1.0,9.3,-0.59
324,ENST00000372134,Cenik15_SRR1803146,102,3817,7.69,0.26,1.86,0.03,1.0,7.15,-0.54
325,ENST00000372134,Cenik15_SRR1803147,44,830,3.87,0.5,1.86,0.05,1.0,3.72,-0.15
326,ENST00000372134,Cenik15_SRR1803167,79,1686,4.38,0.44,1.86,0.05,1.0,4.23,-0.15
327,ENST00000372134,Cenik15_SRR1803168,85,1065,2.57,0.73,1.86,0.08,1.0,2.55,-0.02
328,ENST00000372134,Cenik15_SRR1803172,9,983,22.43,0.09,1.85,0.01,0.99,20.56,-1.87
329,ENST00000372134,Cenik15_SRR1803169,75,1182,3.24,0.59,1.86,0.06,1.0,3.15,-0.09
330,ENST00000372134,Zur16_SRR2536856,616,5161,1.72,1.09,1.86,0.11,1.0,1.71,-0.01
331,ENST00000372134,Zur16_SRR2536857,921,6543,1.46,1.25,1.86,0.13,1.0,1.49,0.03
332,ENST00000372134,Zur16_SRR2536858,171,1348,1.62,1.15,1.86,0.12,1.0,1.62,0.0
333,ENST00000372134,Zur16_SRR2536859,171,1340,1.61,1.16,1.86,0.12,1.0,1.6,-0.01
334,ENST00000372134,Zur16_SRR2536838,450,2782,1.27,1.43,1.86,0.15,1.0,1.3,0.03
335,ENST00000372134,Zur16_SRR2536839,595,3513,1.21,1.49,1.86,0.15,1.0,1.25,0.04
336,ENST00000372134,Zur16_SRR2536863,382,2541,1.37,1.43,1.86,0.15,1.0,1.3,-0.07
337,ENST00000372134,Zur16_SRR2536862,154,1128,1.5,1.24,1.86,0.13,1.0,1.5,0.0
338,ENST00000372134,Zur16_SRR2536846,134,816,1.25,1.46,1.86,0.15,1.0,1.27,0.02
339,ENST00000372134,Zur16_SRR2536845,353,2186,1.27,1.46,1.86,0.15,1.0,1.27,0.0
340,ENST00000372134,Zur16_SRR2536844,348,2202,1.3,1.43,1.86,0.15,1.0,1.3,0.0
341,ENST00000372134,Zur16_SRR2536843,336,2109,1.29,1.45,1.86,0.15,1.0,1.28,-0.01
342,ENST00000372134,Zur16_SRR2536842,359,2168,1.24,1.5,1.86,0.16,1.0,1.24,0.0
343,ENST00000372134,Zur16_SRR2536841,86,524,1.25,1.46,1.86,0.15,1.0,1.27,0.02
344,ENST00000372134,Zur16_SRR2536840,204,1107,1.11,1.62,1.86,0.17,1.0,1.15,0.04
345,ENST00000372134,Zur16_SRR2536865,377,2585,1.41,1.4,1.86,0.14,1.0,1.33,-0.08
346,ENST00000372134,Zur16_SRR2536864,402,2565,1.31,1.5,1.86,0.16,1.0,1.24,-0.07
347,ENST00000372134,Zur16_SRR2536867,167,1108,1.36,1.44,1.86,0.15,1.0,1.29,-0.07
348,ENST00000372134,Zur16_SRR2536866,424,2620,1.27,1.54,1.86,0.16,1.0,1.21,-0.06
349,ENST00000372134,Zur16_SRR2536861,174,1364,1.61,1.16,1.86,0.12,1.0,1.6,-0.01
350,ENST00000372134,Zur16_SRR2536860,166,1366,1.69,1.11,1.86,0.11,1.0,1.68,-0.01
351,ENST00000372134,Zhang17_SRR6327777,1318,1853,0.29,4.25,1.8,0.44,0.97,0.42,0.13
352,ENST00000372134,Zhang17_SRR5227449,769,3667,0.98,1.74,1.77,0.18,0.95,1.02,0.04
353,ENST00000372134,Zhang17_SRR5227448,952,5540,1.2,1.5,1.86,0.16,1.0,1.24,0.04
354,ENST00000372134,Li17_SRR5882586,332,1024,0.63,2.97,1.86,0.31,1.0,0.63,0.0
355,ENST00000372134,Oh16_SRR2096965,387,1177,0.62,2.63,1.86,0.27,1.0,0.71,0.09
356,ENST00000372134,Oh16_SRR2096964,745,2474,0.68,2.5,1.86,0.26,1.0,0.74,0.06
357,ENST00000372134,Oh16_SRR2096967,38,99,0.54,3.07,1.81,0.32,0.97,0.59,0.05
358,ENST00000372134,Oh16_SRR2096966,294,945,0.66,2.47,1.86,0.26,1.0,0.75,0.09
359,ENST00000372134,Oh16_SRR2096972,272,890,0.67,2.47,1.86,0.26,1.0,0.75,0.08
360,ENST00000372134,Oh16_SRR2096973,29,63,0.45,3.65,1.81,0.38,0.97,0.5,0.05
361,ENST00000372134,Oh16_SRR2096970,463,1601,0.71,2.4,1.86,0.25,1.0,0.78,0.07
362,ENST00000372134,Oh16_SRR2096971,270,892,0.68,2.43,1.86,0.25,1.0,0.77,0.09
363,ENST00000372134,Oh16_SRR2096969,34,81,0.49,3.36,1.8,0.35,0.96,0.54,0.05
364,ENST00000372134,Oh16_SRR2096968,15,32,0.44,3.63,1.86,0.38,1.0,0.51,0.07
365,ENST00000372134,Oh16_SRR2096975,51,85,0.34,4.33,1.74,0.45,0.93,0.4,0.06
366,ENST00000372134,Oh16_SRR2096974,26,57,0.45,3.4,1.8,0.35,0.97,0.53,0.08
367,ENST00000372134,LoayzaPuch16_SRR2873688,24,143,1.22,1.47,1.86,0.15,1.0,1.27,0.05
368,ENST00000372134,LoayzaPuch16_SRR2873687,32,289,1.86,1.02,1.86,0.1,1.0,1.82,-0.04
369,ENST00000372134,LoayzaPuch16_SRR2873686,218,801,0.75,2.22,1.86,0.23,1.0,0.84,0.09
370,ENST00000372134,Khajuria18_SRR4450327,982,748,0.16,5.85,1.86,0.6,1.0,0.32,0.16
371,ENST00000372134,Khajuria18_SRR4450332,520,705,0.28,4.28,1.86,0.44,1.0,0.43,0.15
372,ENST00000372134,Khajuria18_SRR4450329,356,815,0.47,3.16,1.86,0.33,1.0,0.59,0.12
373,ENST00000372134,Khajuria18_SRR4450328,931,1128,0.25,4.61,1.86,0.48,1.0,0.4,0.15
374,ENST00000372134,Khajuria18_SRR4450331,844,1291,0.31,3.93,1.86,0.41,1.0,0.47,0.16
375,ENST00000372134,Khajuria18_SRR4450330,153,546,0.73,2.19,1.86,0.23,1.0,0.85,0.12
